entity_a_id,entity_b_id,cosine_similarity
entity_57,entity_178,0.00996033102273941
entity_57,entity_179,0.011884868144989014
entity_57,entity_180,0.10242272168397903
entity_57,entity_181,0.09064166247844696
entity_57,entity_182,0.2548310458660126
entity_57,entity_183,0.157798632979393
entity_57,entity_184,0.042948562651872635
entity_57,entity_186,0.22647440433502197
entity_57,entity_187,0.23154057562351227
entity_57,entity_188,0.19005629420280457
entity_57,entity_189,0.18247880041599274
entity_57,entity_190,0.20388168096542358
entity_57,entity_191,0.33576977252960205
entity_57,entity_192,0.24040818214416504
entity_57,entity_193,0.17478340864181519
entity_57,entity_194,0.2568119764328003
entity_57,entity_195,0.41065171360969543
entity_57,entity_196,0.5856742858886719
entity_57,entity_197,0.355759859085083
entity_57,entity_198,0.3033444583415985
entity_57,entity_199,0.5018981099128723
entity_57,entity_200,0.5839617252349854
entity_57,entity_201,0.5012009739875793
entity_57,entity_202,0.5805531740188599
entity_57,entity_203,0.3593374788761139
entity_57,entity_204,0.33729881048202515
entity_57,entity_205,0.20741766691207886
entity_58,entity_96,0.2494831532239914
entity_58,entity_97,0.05608619749546051
entity_58,entity_98,0.10669811815023422
entity_58,entity_99,0.08155900239944458
entity_58,entity_100,0.12449116259813309
entity_58,entity_101,0.10634447634220123
entity_58,entity_102,0.09244739264249802
entity_58,entity_103,0.038297489285469055
entity_58,entity_104,0.08884816616773605
entity_58,entity_105,0.09161548316478729
entity_58,entity_106,0.04214630648493767
entity_58,entity_107,0.3319471478462219
entity_58,entity_108,0.03617669641971588
entity_58,entity_110,0.22529278695583344
entity_58,entity_111,0.08273927122354507
entity_58,entity_112,0.0833149403333664
entity_58,entity_113,0.06648711860179901
entity_58,entity_114,0.06315220147371292
entity_58,entity_115,0.19217932224273682
entity_58,entity_116,0.22138500213623047
entity_58,entity_117,0.08056782186031342
entity_58,entity_119,0.1871664822101593
entity_58,entity_120,0.03963436186313629
entity_58,entity_121,0.09960131347179413
entity_58,entity_122,0.08425454795360565
entity_58,entity_123,0.08394057303667068
entity_58,entity_124,0.06581694632768631
entity_58,entity_125,0.028620386496186256
entity_58,entity_126,0.09320279955863953
entity_58,entity_127,0.04362767934799194
entity_58,entity_129,0.5543341636657715
entity_58,entity_130,0.4203932583332062
entity_58,entity_131,0.8109307885169983
entity_58,entity_132,0.3816697299480438
entity_58,entity_133,0.6214178204536438
entity_58,entity_135,0.5500145554542542
entity_58,entity_136,0.3230988383293152
entity_58,entity_137,0.2604547142982483
entity_58,entity_138,0.2584700584411621
entity_58,entity_139,0.3516591191291809
entity_58,entity_140,0.33165156841278076
entity_58,entity_141,0.4663565754890442
entity_58,entity_143,0.31071966886520386
entity_58,entity_144,0.30772465467453003
entity_58,entity_145,0.0929255336523056
entity_58,entity_146,0.21539169549942017
entity_58,entity_148,0.20178908109664917
entity_58,entity_149,0.1675414741039276
entity_58,entity_150,0.1483008861541748
entity_58,entity_151,0.09381328523159027
entity_58,entity_153,0.22284084558486938
entity_58,entity_154,0.25199761986732483
entity_58,entity_155,0.19430400431156158
entity_58,entity_156,0.366652250289917
entity_58,entity_157,0.26475444436073303
entity_58,entity_158,0.2061702311038971
entity_58,entity_159,0.6332416534423828
entity_58,entity_160,0.18795379996299744
entity_58,entity_161,0.12192633748054504
entity_58,entity_164,0.19168120622634888
entity_58,entity_165,0.17660868167877197
entity_58,entity_166,0.18947619199752808
entity_58,entity_167,0.18037591874599457
entity_58,entity_168,0.06723944842815399
entity_58,entity_169,-0.009813658893108368
entity_58,entity_170,0.006659341976046562
entity_58,entity_171,-0.004928526468575001
entity_58,entity_173,0.3257244825363159
entity_58,entity_174,0.3075544536113739
entity_58,entity_175,0.37070727348327637
entity_58,entity_176,0.24607186019420624
entity_58,entity_177,0.19825005531311035
entity_58,entity_178,0.16867664456367493
entity_58,entity_179,0.14585347473621368
entity_58,entity_180,0.2645033597946167
entity_58,entity_181,0.1796858310699463
entity_58,entity_182,0.31857144832611084
entity_58,entity_183,0.2865737974643707
entity_58,entity_184,0.14349038898944855
entity_58,entity_186,0.4416618347167969
entity_58,entity_187,0.46685969829559326
entity_58,entity_188,0.4201827645301819
entity_58,entity_189,0.36955875158309937
entity_58,entity_190,0.34734654426574707
entity_58,entity_191,0.2639194130897522
entity_58,entity_192,0.4501124322414398
entity_58,entity_193,0.36893337965011597
entity_58,entity_194,0.4382120668888092
entity_58,entity_195,0.29047659039497375
entity_58,entity_196,0.5537033081054688
entity_58,entity_197,0.7943851947784424
entity_58,entity_198,0.5226110219955444
entity_58,entity_199,0.6031526327133179
entity_58,entity_200,0.35832691192626953
entity_58,entity_201,0.5264442563056946
entity_58,entity_202,0.3160593509674072
entity_58,entity_203,0.4803093671798706
entity_58,entity_204,0.7352862358093262
entity_58,entity_205,0.45362573862075806
entity_59,entity_96,0.207563579082489
entity_59,entity_97,0.061683960258960724
entity_59,entity_98,0.07276929914951324
entity_59,entity_99,0.05844581872224808
entity_59,entity_100,0.06026284769177437
entity_59,entity_101,0.12901932001113892
entity_59,entity_102,0.11513358354568481
entity_59,entity_103,0.09092840552330017
entity_59,entity_104,0.11528681218624115
entity_59,entity_105,0.11852546781301498
entity_59,entity_106,0.10143062472343445
entity_59,entity_107,0.136229008436203
entity_59,entity_108,0.12533332407474518
entity_59,entity_110,0.21538659930229187
entity_59,entity_111,0.08154095709323883
entity_59,entity_112,0.06310004740953445
entity_59,entity_113,0.03595662862062454
entity_59,entity_114,0.06571966409683228
entity_59,entity_115,0.21014265716075897
entity_59,entity_116,0.11412141472101212
entity_59,entity_117,0.06130965054035187
entity_59,entity_119,0.12938350439071655
entity_59,entity_120,0.08692152798175812
entity_59,entity_121,0.037483833730220795
entity_59,entity_122,0.12315531075000763
entity_59,entity_123,0.11607576906681061
entity_59,entity_124,0.10046884417533875
entity_59,entity_125,0.06567966938018799
entity_59,entity_126,0.11084116250276566
entity_59,entity_127,0.09917441010475159
entity_59,entity_129,0.4857006371021271
entity_59,entity_130,0.42493438720703125
entity_59,entity_131,0.44378820061683655
entity_59,entity_132,0.44603607058525085
entity_59,entity_133,0.3675171732902527
entity_59,entity_135,0.46388232707977295
entity_59,entity_136,0.24719639122486115
entity_59,entity_137,0.19527176022529602
entity_59,entity_138,0.3461908996105194
entity_59,entity_139,0.3157237768173218
entity_59,entity_140,0.3141794800758362
entity_59,entity_141,0.49483615159988403
entity_59,entity_143,0.2449711561203003
entity_59,entity_144,0.2961859107017517
entity_59,entity_145,0.07096429169178009
entity_59,entity_146,0.31178784370422363
entity_59,entity_148,0.27697402238845825
entity_59,entity_149,0.12990142405033112
entity_59,entity_150,0.11825919896364212
entity_59,entity_151,0.1355200707912445
entity_59,entity_153,0.28878599405288696
entity_59,entity_154,0.21539753675460815
entity_59,entity_155,0.42209967970848083
entity_59,entity_156,0.26804861426353455
entity_59,entity_157,0.2446039766073227
entity_59,entity_158,0.21533779799938202
entity_59,entity_159,0.3117810785770416
entity_59,entity_160,0.31711262464523315
entity_59,entity_161,0.2907872796058655
entity_59,entity_164,0.21457543969154358
entity_59,entity_165,0.31631389260292053
entity_59,entity_166,0.2996915578842163
entity_59,entity_167,0.2713836431503296
entity_59,entity_168,0.1210562139749527
entity_59,entity_169,0.06717601418495178
entity_59,entity_170,0.07115070521831512
entity_59,entity_171,0.033229243010282516
entity_59,entity_173,0.31753480434417725
entity_59,entity_174,0.4548886716365814
entity_59,entity_175,0.49274763464927673
entity_59,entity_176,0.2132510542869568
entity_59,entity_177,0.2040686309337616
entity_59,entity_178,0.18044385313987732
entity_59,entity_179,0.21441711485385895
entity_59,entity_180,0.18723681569099426
entity_59,entity_181,0.19619539380073547
entity_59,entity_182,0.21237246692180634
entity_59,entity_183,0.215717613697052
entity_59,entity_184,0.05240827053785324
entity_59,entity_186,0.4288218319416046
entity_59,entity_187,0.5394945740699768
entity_59,entity_188,0.5023703575134277
entity_59,entity_189,0.4826204776763916
entity_59,entity_190,0.41446542739868164
entity_59,entity_191,0.5553874969482422
entity_59,entity_192,0.5261192321777344
entity_59,entity_193,0.4495614767074585
entity_59,entity_194,0.6576992273330688
entity_59,entity_195,0.7357158660888672
entity_59,entity_196,0.3259146809577942
entity_59,entity_197,0.3777197599411011
entity_59,entity_198,0.2289436012506485
entity_59,entity_199,0.32468605041503906
entity_59,entity_200,0.4131750166416168
entity_59,entity_201,0.30050110816955566
entity_59,entity_202,0.4676501154899597
entity_59,entity_203,0.2857665419578552
entity_59,entity_204,0.3729855418205261
entity_59,entity_205,0.5724719166755676
entity_61,entity_96,0.6018838882446289
entity_61,entity_97,0.21739347279071808
entity_61,entity_98,0.2685132622718811
entity_61,entity_99,0.2664758563041687
entity_61,entity_100,0.27057766914367676
entity_61,entity_101,0.2622680366039276
entity_61,entity_102,0.25989946722984314
entity_61,entity_103,0.1783607304096222
entity_61,entity_104,0.22949008643627167
entity_61,entity_105,0.26229968667030334
entity_61,entity_106,0.19113245606422424
entity_61,entity_107,0.38284510374069214
entity_61,entity_108,0.06489508599042892
entity_61,entity_110,0.5502888560295105
entity_61,entity_111,0.19372108578681946
entity_61,entity_112,0.20230185985565186
entity_61,entity_113,0.16997207701206207
entity_61,entity_114,0.1490103155374527
entity_61,entity_115,0.4567284882068634
entity_61,entity_116,0.18258413672447205
entity_61,entity_117,0.19147542119026184
entity_61,entity_119,0.5388895869255066
entity_61,entity_120,0.18617799878120422
entity_61,entity_121,0.25901859998703003
entity_61,entity_122,0.2647606134414673
entity_61,entity_123,0.2625964283943176
entity_61,entity_124,0.22633244097232819
entity_61,entity_125,0.18268272280693054
entity_61,entity_126,0.2737121284008026
entity_61,entity_127,0.21058912575244904
entity_61,entity_129,0.8996126651763916
entity_61,entity_130,0.6835218071937561
entity_61,entity_131,0.6100476980209351
entity_61,entity_132,0.4052122235298157
entity_61,entity_133,0.6457678079605103
entity_61,entity_135,0.9361621141433716
entity_61,entity_136,0.41480621695518494
entity_61,entity_137,0.32595303654670715
entity_61,entity_138,0.2588798403739929
entity_61,entity_139,0.4581884741783142
entity_61,entity_140,0.37512874603271484
entity_61,entity_141,0.7254891395568848
entity_61,entity_143,0.6483412384986877
entity_61,entity_144,0.5606282949447632
entity_61,entity_145,0.1375322937965393
entity_61,entity_146,0.1365908533334732
entity_61,entity_148,0.4252687096595764
entity_61,entity_149,0.13914340734481812
entity_61,entity_150,0.14927983283996582
entity_61,entity_151,0.025443410500884056
entity_61,entity_153,0.45331811904907227
entity_61,entity_154,0.20337539911270142
entity_61,entity_155,0.3229343891143799
entity_61,entity_156,0.20940463244915009
entity_61,entity_157,0.22669200599193573
entity_61,entity_158,0.21090233325958252
entity_61,entity_159,0.30845069885253906
entity_61,entity_160,0.14439284801483154
entity_61,entity_161,0.12179399281740189
entity_61,entity_164,0.6210880279541016
entity_61,entity_165,0.48166805505752563
entity_61,entity_166,0.48314082622528076
entity_61,entity_167,0.414904922246933
entity_61,entity_168,0.24759674072265625
entity_61,entity_169,0.13122797012329102
entity_61,entity_170,0.1678808033466339
entity_61,entity_171,0.12366988509893417
entity_61,entity_173,0.6032625436782837
entity_61,entity_174,0.4758602976799011
entity_61,entity_175,0.5606569051742554
entity_61,entity_176,0.22156314551830292
entity_61,entity_177,0.22866755723953247
entity_61,entity_178,0.16942808032035828
entity_61,entity_179,0.1865568906068802
entity_61,entity_180,0.23528271913528442
entity_61,entity_181,0.20445096492767334
entity_61,entity_182,0.2121777981519699
entity_61,entity_183,0.16888053715229034
entity_61,entity_184,0.08516562730073929
entity_61,entity_186,0.8735647201538086
entity_61,entity_187,0.671546459197998
entity_61,entity_188,0.695786714553833
entity_61,entity_189,0.6482875347137451
entity_61,entity_190,0.6019830107688904
entity_61,entity_191,0.517681360244751
entity_61,entity_192,0.7339999675750732
entity_61,entity_193,0.6441760063171387
entity_61,entity_194,0.6397886276245117
entity_61,entity_195,0.5327451229095459
entity_61,entity_196,0.5222660303115845
entity_61,entity_197,0.5523261427879333
entity_61,entity_198,0.45827674865722656
entity_61,entity_199,0.5157472491264343
entity_61,entity_200,0.3735472559928894
entity_61,entity_201,0.48042553663253784
entity_61,entity_202,0.26103144884109497
entity_61,entity_203,0.4717652201652527
entity_61,entity_204,0.5590393543243408
entity_61,entity_205,0.6832118630409241
entity_62,entity_96,0.07456983625888824
entity_62,entity_97,0.11005318909883499
entity_62,entity_98,0.25179678201675415
entity_62,entity_99,0.10936970263719559
entity_62,entity_100,0.10311193764209747
entity_62,entity_101,0.11393637210130692
entity_62,entity_102,0.11327756196260452
entity_62,entity_103,0.09627401828765869
entity_62,entity_104,0.09580908715724945
entity_62,entity_105,0.08347339928150177
entity_62,entity_106,0.08846288919448853
entity_62,entity_107,0.1354677975177765
entity_62,entity_108,0.06574752926826477
entity_62,entity_110,0.04106176644563675
entity_62,entity_111,0.12643596529960632
entity_62,entity_112,0.09343956410884857
entity_62,entity_113,0.07838251441717148
entity_62,entity_114,0.06577169895172119
entity_62,entity_115,0.10171656310558319
entity_62,entity_116,0.08273828029632568
entity_62,entity_117,0.09543485194444656
entity_62,entity_119,0.09567106515169144
entity_62,entity_120,0.11589041352272034
entity_62,entity_121,0.12400823831558228
entity_62,entity_122,0.12144511938095093
entity_62,entity_123,0.12056632339954376
entity_62,entity_124,0.09935122728347778
entity_62,entity_125,0.09170801192522049
entity_62,entity_126,0.1111358255147934
entity_62,entity_127,0.0907135084271431
entity_62,entity_129,0.37310248613357544
entity_62,entity_130,0.27978143095970154
entity_62,entity_131,0.3838375210762024
entity_62,entity_132,0.34657084941864014
entity_62,entity_133,0.4103091359138489
entity_62,entity_135,0.39252305030822754
entity_62,entity_136,0.84033203125
entity_62,entity_137,0.649669885635376
entity_62,entity_138,0.6552801728248596
entity_62,entity_139,0.35648518800735474
entity_62,entity_140,0.27057945728302
entity_62,entity_141,0.3095926344394684
entity_62,entity_143,0.17530174553394318
entity_62,entity_144,0.20428389310836792
entity_62,entity_145,0.537855863571167
entity_62,entity_146,0.131180077791214
entity_62,entity_148,0.0883253887295723
entity_62,entity_149,0.0684930607676506
entity_62,entity_150,0.06294656544923782
entity_62,entity_151,0.024935433641076088
entity_62,entity_153,0.04771130532026291
entity_62,entity_154,0.10482043772935867
entity_62,entity_155,0.07744061946868896
entity_62,entity_156,0.14793312549591064
entity_62,entity_157,0.09753144532442093
entity_62,entity_158,0.08129652589559555
entity_62,entity_159,0.08851337432861328
entity_62,entity_160,0.08662468940019608
entity_62,entity_161,0.07289621233940125
entity_62,entity_164,0.04733850806951523
entity_62,entity_165,0.07822974771261215
entity_62,entity_166,0.07354407757520676
entity_62,entity_167,0.06255766749382019
entity_62,entity_168,0.08934219181537628
entity_62,entity_169,0.059579964727163315
entity_62,entity_170,0.07066681236028671
entity_62,entity_171,0.06220437213778496
entity_62,entity_173,0.030794262886047363
entity_62,entity_174,0.014642136171460152
entity_62,entity_175,0.11270801723003387
entity_62,entity_176,0.09956428408622742
entity_62,entity_177,0.07936681061983109
entity_62,entity_178,0.049454085528850555
entity_62,entity_179,0.0291424747556448
entity_62,entity_180,0.08035699278116226
entity_62,entity_181,0.10358713567256927
entity_62,entity_182,0.10172522813081741
entity_62,entity_183,0.07378600537776947
entity_62,entity_184,-0.012251702137291431
entity_62,entity_186,0.35741108655929565
entity_62,entity_187,0.26828137040138245
entity_62,entity_188,0.29905712604522705
entity_62,entity_189,0.2700868248939514
entity_62,entity_190,0.24594001471996307
entity_62,entity_191,0.2604120373725891
entity_62,entity_192,0.35688936710357666
entity_62,entity_193,0.28367769718170166
entity_62,entity_194,0.31325674057006836
entity_62,entity_195,0.26283159852027893
entity_62,entity_196,0.392780601978302
entity_62,entity_197,0.3704087734222412
entity_62,entity_198,0.3586459159851074
entity_62,entity_199,0.4235653579235077
entity_62,entity_200,0.36479705572128296
entity_62,entity_201,0.41179999709129333
entity_62,entity_202,0.3206135332584381
entity_62,entity_203,0.3823060095310211
entity_62,entity_204,0.41052931547164917
entity_62,entity_205,0.3289176821708679
entity_63,entity_96,0.6830814480781555
entity_63,entity_97,0.453330934047699
entity_63,entity_98,0.3524898886680603
entity_63,entity_99,0.38307851552963257
entity_63,entity_100,0.4049783945083618
entity_63,entity_101,0.40823495388031006
entity_63,entity_102,0.39902573823928833
entity_63,entity_103,0.33903616666793823
entity_63,entity_104,0.4596480131149292
entity_63,entity_105,0.3851332664489746
entity_63,entity_106,0.3974081873893738
entity_63,entity_107,0.49974289536476135
entity_63,entity_108,0.2421157956123352
entity_63,entity_110,0.4552900195121765
entity_63,entity_111,0.185251846909523
entity_63,entity_112,0.20632100105285645
entity_63,entity_113,0.18287613987922668
entity_63,entity_114,0.1337594985961914
entity_63,entity_115,0.5168417096138
entity_63,entity_116,0.22507569193840027
entity_63,entity_117,0.18318243324756622
entity_63,entity_119,0.3627767860889435
entity_63,entity_120,0.14043237268924713
entity_63,entity_121,0.2281627207994461
entity_63,entity_122,0.260715126991272
entity_63,entity_123,0.24219927191734314
entity_63,entity_124,0.16670279204845428
entity_63,entity_125,0.16929005086421967
entity_63,entity_126,0.20751076936721802
entity_63,entity_127,0.17923210561275482
entity_63,entity_129,0.6486668586730957
entity_63,entity_130,0.4849553108215332
entity_63,entity_131,0.48231980204582214
entity_63,entity_132,0.2759826183319092
entity_63,entity_133,0.5153325796127319
entity_63,entity_135,0.6841393709182739
entity_63,entity_136,0.2944633960723877
entity_63,entity_137,0.256279855966568
entity_63,entity_138,0.20074030756950378
entity_63,entity_139,0.3351094126701355
entity_63,entity_140,0.345302551984787
entity_63,entity_141,0.9469466209411621
entity_63,entity_143,0.6236299276351929
entity_63,entity_144,0.4538346827030182
entity_63,entity_145,0.08751287311315536
entity_63,entity_146,0.11460936814546585
entity_63,entity_148,0.2854599356651306
entity_63,entity_149,0.0982418954372406
entity_63,entity_150,0.07507231831550598
entity_63,entity_151,0.014680309221148491
entity_63,entity_153,0.29978635907173157
entity_63,entity_154,0.1600797474384308
entity_63,entity_155,0.41982370615005493
entity_63,entity_156,0.2043006718158722
entity_63,entity_157,0.1631356179714203
entity_63,entity_158,0.16160401701927185
entity_63,entity_159,0.24822676181793213
entity_63,entity_160,0.10336416959762573
entity_63,entity_161,0.05961357057094574
entity_63,entity_164,0.6783742904663086
entity_63,entity_165,0.6751035451889038
entity_63,entity_166,0.6972380876541138
entity_63,entity_167,0.6483083963394165
entity_63,entity_168,0.47637516260147095
entity_63,entity_169,0.2879636287689209
entity_63,entity_170,0.37260702252388
entity_63,entity_171,0.30797773599624634
entity_63,entity_173,0.39990824460983276
entity_63,entity_174,0.5417397022247314
entity_63,entity_175,0.5940316915512085
entity_63,entity_176,0.15324397385120392
entity_63,entity_177,0.15991300344467163
entity_63,entity_178,0.1289980113506317
entity_63,entity_179,0.15701669454574585
entity_63,entity_180,0.16556259989738464
entity_63,entity_181,0.1624567061662674
entity_63,entity_182,0.1788634955883026
entity_63,entity_183,0.14989642798900604
entity_63,entity_184,0.03906412795186043
entity_63,entity_186,0.8286571502685547
entity_63,entity_187,0.895750880241394
entity_63,entity_188,0.965416669845581
entity_63,entity_189,0.8549057245254517
entity_63,entity_190,0.7879750728607178
entity_63,entity_191,0.7048129439353943
entity_63,entity_192,0.9377244114875793
entity_63,entity_193,0.8396124243736267
entity_63,entity_194,0.8379958868026733
entity_63,entity_195,0.7307342290878296
entity_63,entity_196,0.5865843296051025
entity_63,entity_197,0.6636523008346558
entity_63,entity_198,0.5463197827339172
entity_63,entity_199,0.6151944398880005
entity_63,entity_200,0.46492645144462585
entity_63,entity_201,0.5779323577880859
entity_63,entity_202,0.3625463843345642
entity_63,entity_203,0.5800305604934692
entity_63,entity_204,0.6742825508117676
entity_63,entity_205,0.8638472557067871
entity_64,entity_96,0.22880303859710693
entity_64,entity_97,0.38790595531463623
entity_64,entity_98,0.4121871888637543
entity_64,entity_99,0.38934892416000366
entity_64,entity_100,0.3847174048423767
entity_64,entity_101,0.3578234314918518
entity_64,entity_102,0.36367249488830566
entity_64,entity_103,0.33941635489463806
entity_64,entity_104,0.48578059673309326
entity_64,entity_105,0.37065523862838745
entity_64,entity_106,0.3706028163433075
entity_64,entity_107,0.24170957505702972
entity_64,entity_108,0.09420392662286758
entity_64,entity_110,0.22105970978736877
entity_64,entity_111,0.41788607835769653
entity_64,entity_112,0.39165231585502625
entity_64,entity_113,0.369129478931427
entity_64,entity_114,0.3406212329864502
entity_64,entity_115,0.24066594243049622
entity_64,entity_116,0.1807737499475479
entity_64,entity_117,0.3806455731391907
entity_64,entity_119,0.1798342764377594
entity_64,entity_120,0.3629623055458069
entity_64,entity_121,0.3834066689014435
entity_64,entity_122,0.35121777653694153
entity_64,entity_123,0.359372615814209
entity_64,entity_124,0.4516010284423828
entity_64,entity_125,0.36269456148147583
entity_64,entity_126,0.3953247368335724
entity_64,entity_127,0.4071581959724426
entity_64,entity_129,0.5192630290985107
entity_64,entity_130,0.5312478542327881
entity_64,entity_131,0.46879130601882935
entity_64,entity_132,0.3292808532714844
entity_64,entity_133,0.5015558004379272
entity_64,entity_135,0.5218213796615601
entity_64,entity_136,0.4224821925163269
entity_64,entity_137,0.37446922063827515
entity_64,entity_138,0.3134574294090271
entity_64,entity_139,0.9070084691047668
entity_64,entity_140,0.5925846099853516
entity_64,entity_141,0.446911096572876
entity_64,entity_143,0.2598569095134735
entity_64,entity_144,0.452182412147522
entity_64,entity_145,0.17854419350624084
entity_64,entity_146,0.09938559681177139
entity_64,entity_148,0.30559104681015015
entity_64,entity_149,0.3028397858142853
entity_64,entity_150,0.26868054270744324
entity_64,entity_151,-0.003797670593485236
entity_64,entity_153,0.30573713779449463
entity_64,entity_154,0.36571407318115234
entity_64,entity_155,0.2725827097892761
entity_64,entity_156,0.34781304001808167
entity_64,entity_157,0.37868788838386536
entity_64,entity_158,0.3670043349266052
entity_64,entity_159,0.18738558888435364
entity_64,entity_160,0.036104876548051834
entity_64,entity_161,0.07356957346200943
entity_64,entity_164,0.21429714560508728
entity_64,entity_165,0.2322416454553604
entity_64,entity_166,0.23939096927642822
entity_64,entity_167,0.24024781584739685
entity_64,entity_168,0.4383575916290283
entity_64,entity_169,0.3296855092048645
entity_64,entity_170,0.3615710735321045
entity_64,entity_171,0.34730783104896545
entity_64,entity_173,0.144057035446167
entity_64,entity_174,0.18480059504508972
entity_64,entity_175,0.23283633589744568
entity_64,entity_176,0.3770204484462738
entity_64,entity_177,0.37947553396224976
entity_64,entity_178,0.35898739099502563
entity_64,entity_179,0.3616492450237274
entity_64,entity_180,0.35056138038635254
entity_64,entity_181,0.36680927872657776
entity_64,entity_182,0.2320423424243927
entity_64,entity_183,0.3795529007911682
entity_64,entity_184,0.21872490644454956
entity_64,entity_186,0.4822584390640259
entity_64,entity_187,0.3905612826347351
entity_64,entity_188,0.45041656494140625
entity_64,entity_189,0.45032596588134766
entity_64,entity_190,0.4056641459465027
entity_64,entity_191,0.43015050888061523
entity_64,entity_192,0.4692714512348175
entity_64,entity_193,0.41203463077545166
entity_64,entity_194,0.4346342086791992
entity_64,entity_195,0.37877222895622253
entity_64,entity_196,0.3637487292289734
entity_64,entity_197,0.4217967391014099
entity_64,entity_198,0.37532174587249756
entity_64,entity_199,0.4117870330810547
entity_64,entity_200,0.3307360112667084
entity_64,entity_201,0.377536803483963
entity_64,entity_202,0.29618704319000244
entity_64,entity_203,0.3643713593482971
entity_64,entity_204,0.4523751735687256
entity_64,entity_205,0.43368005752563477
entity_65,entity_96,0.4806414246559143
entity_65,entity_97,0.2179233878850937
entity_65,entity_98,0.2278081625699997
entity_65,entity_99,0.24661970138549805
entity_65,entity_100,0.23123221099376678
entity_65,entity_101,0.2856455445289612
entity_65,entity_102,0.2846333384513855
entity_65,entity_103,0.2744821608066559
entity_65,entity_104,0.34124255180358887
entity_65,entity_105,0.29113006591796875
entity_65,entity_106,0.2883412837982178
entity_65,entity_107,0.35927054286003113
entity_65,entity_108,0.09238369762897491
entity_65,entity_110,0.4052773714065552
entity_65,entity_111,0.15386195480823517
entity_65,entity_112,0.17549705505371094
entity_65,entity_113,0.1616435945034027
entity_65,entity_114,0.12303957343101501
entity_65,entity_115,0.45316627621650696
entity_65,entity_116,0.17434366047382355
entity_65,entity_117,0.14222224056720734
entity_65,entity_119,0.4026778042316437
entity_65,entity_120,0.22954213619232178
entity_65,entity_121,0.23596802353858948
entity_65,entity_122,0.2665334939956665
entity_65,entity_123,0.27257221937179565
entity_65,entity_124,0.2674237787723541
entity_65,entity_125,0.2452559471130371
entity_65,entity_126,0.2683672308921814
entity_65,entity_127,0.2758144438266754
entity_65,entity_129,0.6652357578277588
entity_65,entity_130,0.5294598340988159
entity_65,entity_131,0.5311437845230103
entity_65,entity_132,0.30195367336273193
entity_65,entity_133,0.53111732006073
entity_65,entity_135,0.689426839351654
entity_65,entity_136,0.31887972354888916
entity_65,entity_137,0.2812610864639282
entity_65,entity_138,0.2115471512079239
entity_65,entity_139,0.3905280828475952
entity_65,entity_140,0.31189796328544617
entity_65,entity_141,0.7410798072814941
entity_65,entity_143,0.4791024327278137
entity_65,entity_144,0.4268985986709595
entity_65,entity_145,0.0690980777144432
entity_65,entity_146,0.11376281827688217
entity_65,entity_148,0.31054192781448364
entity_65,entity_149,0.10100211203098297
entity_65,entity_150,0.08400586992502213
entity_65,entity_151,0.01709628477692604
entity_65,entity_153,0.33718591928482056
entity_65,entity_154,0.17046883702278137
entity_65,entity_155,0.40260952711105347
entity_65,entity_156,0.23873856663703918
entity_65,entity_157,0.21055559813976288
entity_65,entity_158,0.17083975672721863
entity_65,entity_159,0.28468430042266846
entity_65,entity_160,0.13747943937778473
entity_65,entity_161,0.09499368071556091
entity_65,entity_164,0.4774722456932068
entity_65,entity_165,0.5806446671485901
entity_65,entity_166,0.5624711513519287
entity_65,entity_167,0.5194123387336731
entity_65,entity_168,0.24542221426963806
entity_65,entity_169,0.2196601927280426
entity_65,entity_170,0.25747326016426086
entity_65,entity_171,0.21260671317577362
entity_65,entity_173,0.42833006381988525
entity_65,entity_174,0.5229626297950745
entity_65,entity_175,0.5953037738800049
entity_65,entity_176,0.17152661085128784
entity_65,entity_177,0.1757185310125351
entity_65,entity_178,0.14468523859977722
entity_65,entity_179,0.17401795089244843
entity_65,entity_180,0.19728568196296692
entity_65,entity_181,0.1863221824169159
entity_65,entity_182,0.18470796942710876
entity_65,entity_183,0.19273866713047028
entity_65,entity_184,0.0609968826174736
entity_65,entity_186,0.6706489324569702
entity_65,entity_187,0.7019963264465332
entity_65,entity_188,0.7177505493164062
entity_65,entity_189,0.6747511625289917
entity_65,entity_190,0.6027100086212158
entity_65,entity_191,0.6303141117095947
entity_65,entity_192,0.7496113777160645
entity_65,entity_193,0.6790080666542053
entity_65,entity_194,0.6761545538902283
entity_65,entity_195,0.5870268940925598
entity_65,entity_196,0.4665073752403259
entity_65,entity_197,0.5313476324081421
entity_65,entity_198,0.42692407965660095
entity_65,entity_199,0.4859406054019928
entity_65,entity_200,0.33341366052627563
entity_65,entity_201,0.45863330364227295
entity_65,entity_202,0.2540641129016876
entity_65,entity_203,0.43860259652137756
entity_65,entity_204,0.5286563634872437
entity_65,entity_205,0.7154446840286255
entity_67,entity_96,0.5455241203308105
entity_67,entity_97,0.10609138011932373
entity_67,entity_98,0.15370427072048187
entity_67,entity_99,0.17354229092597961
entity_67,entity_100,0.19032254815101624
entity_67,entity_101,0.13046422600746155
entity_67,entity_102,0.10710066556930542
entity_67,entity_103,0.03167644143104553
entity_67,entity_104,0.13008423149585724
entity_67,entity_105,0.15416939556598663
entity_67,entity_106,0.10182847082614899
entity_67,entity_107,0.3321602940559387
entity_67,entity_108,-0.05386235937476158
entity_67,entity_110,0.530205249786377
entity_67,entity_111,0.12081432342529297
entity_67,entity_112,0.13243871927261353
entity_67,entity_113,0.09821422398090363
